ID,日期,开盘价,收盘价,是否缺失数据，1是0否,周一,周二,周三,周四,周五,周六,周日
3979,2013/09/21,259.02,259.02,1,0,0,0,0,0,1,0
3980,2013/09/22,259.02,259.02,1,0,0,0,0,0,0,1
3981,2013/09/23,262.99,263.39,0,1,0,0,0,0,0,0
3982,2013/09/24,263.39,262.45,0,0,1,0,0,0,0,0
3983,2013/09/25,260.00,262.20,0,0,0,1,0,0,0,0
3984,2013/09/26,263.99,264.57,0,0,0,0,1,0,0,0
3985,2013/09/27,265.00,263.58,0,0,0,0,0,1,0,0
3986,2013/09/28,263.58,263.58,1,0,0,0,0,0,1,0
3987,2013/09/29,263.58,263.58,1,0,0,0,0,0,0,1
3988,2013/09/30,266.00,265.65,0,1,0,0,0,0,0,0
3989,2013/10/01,265.65,265.65,1,0,1,0,0,0,0,0
3990,2013/10/02,265.65,265.65,1,0,0,1,0,0,0,0
3991,2013/10/03,265.65,265.65,1,0,0,0,1,0,0,0
3992,2013/10/04,265.65,265.65,1,0,0,0,0,1,0,0
3993,2013/10/05,265.65,265.65,1,0,0,0,0,0,1,0
3994,2013/10/06,265.65,265.65,1,0,0,0,0,0,0,1
3995,2013/10/07,265.65,265.65,1,1,0,0,0,0,0,0
3996,2013/10/08,265.00,263.20,0,0,1,0,0,0,0,0
3997,2013/10/09,264.95,262.10,0,0,0,1,0,0,0,0
3998,2013/10/10,262.10,259.80,0,0,0,0,1,0,0,0
3999,2013/10/11,259.80,257.77,0,0,0,0,0,1,0,0
4000,2013/10/12,257.77,257.77,1,0,0,0,0,0,1,0
4001,2013/10/13,257.77,257.77,1,0,0,0,0,0,0,1
4002,2013/10/14,253.00,255.25,0,1,0,0,0,0,0,0
4003,2013/10/15,258.00,253.36,0,0,1,0,0,0,0,0
4004,2013/10/16,252.90,255.01,0,0,0,1,0,0,0,0
4005,2013/10/17,255.00,254.02,0,0,0,0,1,0,0,0
4006,2013/10/18,255.80,260.13,0,0,0,0,0,1,0,0
4007,2013/10/19,260.13,260.13,1,0,0,0,0,0,1,0
4008,2013/10/20,260.13,260.13,1,0,0,0,0,0,0,1
4009,2013/10/21,260.85,260.76,0,1,0,0,0,0,0,0
4010,2013/10/22,261.50,259.50,0,0,1,0,0,0,0,0
4011,2013/10/23,262.98,262.49,0,0,0,1,0,0,0,0
4012,2013/10/24,262.70,262.67,0,0,0,0,1,0,0,0
4013,2013/10/25,266.00,262.86,0,0,0,0,0,1,0,0
4014,2013/10/26,262.86,262.86,1,0,0,0,0,0,1,0
4015,2013/10/27,262.86,262.86,1,0,0,0,0,0,0,1
4016,2013/10/28,262.99,264.13,0,1,0,0,0,0,0,0
4017,2013/10/29,266.00,264.20,0,0,1,0,0,0,0,0
4018,2013/10/30,265.40,263.92,0,0,0,1,0,0,0,0
4019,2013/10/31,265.98,262.25,0,0,0,0,1,0,0,0
4020,2013/11/01,262.25,260.69,0,0,0,0,0,1,0,0
4021,2013/11/02,260.69,260.69,1,0,0,0,0,0,1,0
4022,2013/11/03,260.69,260.69,1,0,0,0,0,0,0,1
4023,2013/11/04,259.00,258.41,0,1,0,0,0,0,0,0
4024,2013/11/05,261.85,258.75,0,0,1,0,0,0,0,0
4025,2013/11/06,259.85,258.11,0,0,0,1,0,0,0,0
4026,2013/11/07,266.50,259.01,0,0,0,0,1,0,0,0
4027,2013/11/08,259.90,257.52,0,0,0,0,0,1,0,0
4028,2013/11/09,257.52,257.52,1,0,0,0,0,0,1,0
4029,2013/11/10,257.52,257.52,1,0,0,0,0,0,0,1
4030,2013/11/11,257.00,253.29,0,1,0,0,0,0,0,0
4031,2013/11/12,254.58,251.96,0,0,1,0,0,0,0,0
4032,2013/11/13,252.99,250.98,0,0,0,1,0,0,0,0
4033,2013/11/14,252.40,253.00,0,0,0,0,1,0,0,0
4034,2013/11/15,252.10,253.00,0,0,0,0,0,1,0,0
4035,2013/11/16,253.00,253.00,1,0,0,0,0,0,1,0
4036,2013/11/17,253.00,253.00,1,0,0,0,0,0,0,1
4037,2013/11/18,253.57,253.06,0,1,0,0,0,0,0,0
4038,2013/11/19,253.58,250.90,0,0,1,0,0,0,0,0
4039,2013/11/20,252.38,251.21,0,0,0,1,0,0,0,0
4040,2013/11/21,251.21,246.17,0,0,0,0,1,0,0,0
4041,2013/11/22,247.38,245.67,0,0,0,0,0,1,0,0
4042,2013/11/23,245.67,245.67,1,0,0,0,0,0,1,0
4043,2013/11/24,245.67,245.67,1,0,0,0,0,0,0,1
4044,2013/11/25,246.30,243.32,0,1,0,0,0,0,0,0
4045,2013/11/26,243.98,247.32,0,0,1,0,0,0,0,0
4046,2013/11/27,247.32,245.93,0,0,0,1,0,0,0,0
4047,2013/11/28,246.45,244.60,0,0,0,0,1,0,0,0
4048,2013/11/29,245.85,244.71,0,0,0,0,0,1,0,0
4049,2013/11/30,244.71,244.71,1,0,0,0,0,0,1,0
4050,2013/12/01,244.71,244.71,1,0,0,0,0,0,0,1
4051,2013/12/02,246.10,245.80,0,1,0,0,0,0,0,0
4052,2013/12/03,245.80,242.18,0,0,1,0,0,0,0,0
4053,2013/12/04,242.50,240.89,0,0,0,1,0,0,0,0
4054,2013/12/05,246.68,243.51,0,0,0,0,1,0,0,0
4055,2013/12/06,246.00,243.50,0,0,0,0,0,1,0,0
4056,2013/12/07,243.50,243.50,1,0,0,0,0,0,1,0
4057,2013/12/08,243.50,243.50,1,0,0,0,0,0,0,1
4058,2013/12/09,242.75,243.99,0,1,0,0,0,0,0,0
4059,2013/12/10,245.00,244.96,0,0,1,0,0,0,0,0
4060,2013/12/11,245.96,246.71,0,0,0,1,0,0,0,0
4061,2013/12/12,247.85,246.00,0,0,0,0,1,0,0,0
4062,2013/12/13,244.00,242.08,0,0,0,0,0,1,0,0
4063,2013/12/14,242.08,242.08,1,0,0,0,0,0,1,0
4064,2013/12/15,242.08,242.08,1,0,0,0,0,0,0,1
4065,2013/12/16,242.48,242.75,0,1,0,0,0,0,0,0
4066,2013/12/17,243.58,245.55,0,0,1,0,0,0,0,0
4067,2013/12/18,245.55,243.06,0,0,0,1,0,0,0,0
4068,2013/12/19,243.06,241.00,0,0,0,0,1,0,0,0
4069,2013/12/20,241.00,236.37,0,0,0,0,0,1,0,0
4070,2013/12/21,236.37,236.37,1,0,0,0,0,0,1,0
4071,2013/12/22,236.37,236.37,1,0,0,0,0,0,0,1
4072,2013/12/23,237.85,238.77,0,1,0,0,0,0,0,0
4073,2013/12/24,238.77,237.62,0,0,1,0,0,0,0,0
4074,2013/12/25,238.01,238.99,0,0,0,1,0,0,0,0
4075,2013/12/26,239.38,239.29,0,0,0,0,1,0,0,0
4076,2013/12/27,239.90,240.50,0,0,0,0,0,1,0,0
4077,2013/12/28,240.50,240.50,1,0,0,0,0,0,1,0
4078,2013/12/29,240.50,240.50,1,0,0,0,0,0,0,1
4079,2013/12/30,240.30,238.77,0,1,0,0,0,0,0,0
4080,2013/12/31,239.00,236.46,0,0,1,0,0,0,0,0
4081,2014/01/01,236.46,236.46,1,0,0,1,0,0,0,0
4082,2014/01/02,238.85,242.30,0,0,0,0,1,0,0,0
4083,2014/01/03,242.30,243.80,0,0,0,0,0,1,0,0
4084,2014/01/04,243.80,243.80,1,0,0,0,0,0,1,0
4085,2014/01/05,243.80,243.80,1,0,0,0,0,0,0,1
4086,2014/01/06,242.50,245.39,0,1,0,0,0,0,0,0
4087,2014/01/07,245.60,245.79,0,0,1,0,0,0,0,0
4088,2014/01/08,245.79,241.95,0,0,0,1,0,0,0,0
4089,2014/01/09,242.96,241.82,0,0,0,0,1,0,0,0
4090,2014/01/10,243.00,243.00,0,0,0,0,0,1,0,0
4091,2014/01/11,243.00,243.00,1,0,0,0,0,0,1,0
4092,2014/01/12,243.00,243.00,1,0,0,0,0,0,0,1
4093,2014/01/13,243.59,246.50,0,1,0,0,0,0,0,0
4094,2014/01/14,245.95,246.34,0,0,1,0,0,0,0,0
4095,2014/01/15,246.34,244.16,0,0,0,1,0,0,0,0
4096,2014/01/16,243.85,244.49,0,0,0,0,1,0,0,0
4097,2014/01/17,243.50,245.40,0,0,0,0,0,1,0,0
4098,2014/01/18,245.40,245.40,1,0,0,0,0,0,1,0
4099,2014/01/19,245.40,245.40,1,0,0,0,0,0,0,1
4100,2014/01/20,245.40,246.82,0,1,0,0,0,0,0,0
4101,2014/01/21,247.44,245.80,0,0,1,0,0,0,0,0
4102,2014/01/22,245.80,243.87,0,0,0,1,0,0,0,0
4103,2014/01/23,244.25,243.27,0,0,0,0,1,0,0,0
4104,2014/01/24,245.00,246.89,0,0,0,0,0,1,0,0
4105,2014/01/25,246.89,246.89,1,0,0,0,0,0,1,0
4106,2014/01/26,246.89,246.89,1,0,0,0,0,0,0,1
4107,2014/01/27,248.50,247.78,0,1,0,0,0,0,0,0
4108,2014/01/28,247.79,245.90,0,0,1,0,0,0,0,0
4109,2014/01/29,246.98,245.94,0,0,0,1,0,0,0,0
4110,2014/01/30,247.37,246.37,0,0,0,0,1,0,0,0
4111,2014/01/31,246.37,246.37,1,0,0,0,0,1,0,0
4112,2014/02/01,246.37,246.37,1,0,0,0,0,0,1,0
4113,2014/02/02,246.37,246.37,1,0,0,0,0,0,0,1
4114,2014/02/03,246.37,246.37,1,1,0,0,0,0,0,0
4115,2014/02/04,246.37,246.37,1,0,1,0,0,0,0,0
4116,2014/02/05,246.37,246.37,1,0,0,1,0,0,0,0
4117,2014/02/06,246.37,246.37,1,0,0,0,1,0,0,0
4118,2014/02/07,247.49,248.29,0,0,0,0,0,1,0,0
4119,2014/02/08,248.29,248.29,1,0,0,0,0,0,1,0
4120,2014/02/09,248.29,248.29,1,0,0,0,0,0,0,1
4121,2014/02/10,248.85,250.39,0,1,0,0,0,0,0,0
4122,2014/02/11,250.39,251.49,0,0,1,0,0,0,0,0
4123,2014/02/12,251.50,252.06,0,0,0,1,0,0,0,0
4124,2014/02/13,252.06,252.10,0,0,0,0,1,0,0,0
4125,2014/02/14,252.99,256.69,0,0,0,0,0,1,0,0
4126,2014/02/15,256.69,256.69,1,0,0,0,0,0,1,0
4127,2014/02/16,256.69,256.69,1,0,0,0,0,0,0,1
4128,2014/02/17,258.00,259.85,0,1,0,0,0,0,0,0
4129,2014/02/18,259.87,258.01,0,0,1,0,0,0,0,0
4130,2014/02/19,258.01,258.24,0,0,0,1,0,0,0,0
4131,2014/02/20,258.58,257.49,0,0,0,0,1,0,0,0
4132,2014/02/21,257.50,259.29,0,0,0,0,0,1,0,0
4133,2014/02/22,259.29,259.29,1,0,0,0,0,0,1,0
4134,2014/02/23,259.29,259.29,1,0,0,0,0,0,0,1
4135,2014/02/24,259.30,260.50,0,1,0,0,0,0,0,0
4136,2014/02/25,260.50,262.39,0,0,1,0,0,0,0,0
4137,2014/02/26,263.00,265.22,0,0,0,1,0,0,0,0
4138,2014/02/27,265.24,261.48,0,0,0,0,1,0,0,0
4139,2014/02/28,262.94,262.73,0,0,0,0,0,1,0,0
4140,2014/03/01,262.73,262.73,1,0,0,0,0,0,1,0
4141,2014/03/02,262.73,262.73,1,0,0,0,0,0,0,1
4142,2014/03/03,263.45,266.20,0,1,0,0,0,0,0,0
4143,2014/03/04,266.20,264.00,0,0,1,0,0,0,0,0
4144,2014/03/05,263.50,263.08,0,0,0,1,0,0,0,0
4145,2014/03/06,263.01,262.99,0,0,0,0,1,0,0,0
4146,2014/03/07,262.99,265.27,0,0,0,0,0,1,0,0
4147,2014/03/08,265.27,265.27,1,0,0,0,0,0,1,0
4148,2014/03/09,265.27,265.27,1,0,0,0,0,0,0,1
4149,2014/03/10,265.98,262.53,0,1,0,0,0,0,0,0
4150,2014/03/11,262.72,264.51,0,0,1,0,0,0,0,0
4151,2014/03/12,264.51,267.43,0,0,0,1,0,0,0,0
4152,2014/03/13,268.00,269.76,0,0,0,0,1,0,0,0
4153,2014/03/14,269.76,269.63,0,0,0,0,0,1,0,0
4154,2014/03/15,269.63,269.63,1,0,0,0,0,0,1,0
4155,2014/03/16,269.63,269.63,1,0,0,0,0,0,0,1
4156,2014/03/17,269.63,273.29,0,1,0,0,0,0,0,0
4157,2014/03/18,273.26,269.10,0,0,1,0,0,0,0,0
4158,2014/03/19,269.1,268.2,0,0,0,1,0,0,0,0
4159,2014/03/20,268.20,265.45,0,0,0,0,1,0,0,0
4160,2014/03/21,265.45,265.26,0,0,0,0,0,1,0,0
4161,2014/03/22,265.26,265.26,1,0,0,0,0,0,1,0
4162,2014/03/23,265.26,265.26,1,0,0,0,0,0,0,1
4163,2014/03/24,265.30,263.89,0,1,0,0,0,0,0,0
4164,2014/03/25,263.90,261.20,0,0,1,0,0,0,0,0
4165,2014/03/26,261.20,262.00,0,0,0,1,0,0,0,0
4166,2014/03/27,262.00,259.51,0,0,0,0,1,0,0,0
4167,2014/03/28,259.51,258.50,0,0,0,0,0,1,0,0
4168,2014/03/29,258.50,258.50,1,0,0,0,0,0,1,0
4169,2014/03/30,258.50,258.50,1,0,0,0,0,0,0,1
4170,2014/03/31,258.50,257.80,0,1,0,0,0,0,0,0
4171,2014/04/01,257.90,256.39,0,0,1,0,0,0,0,0
4172,2014/04/02,256.40,256.25,0,0,0,1,0,0,0,0
4173,2014/04/03,256.25,257.06,0,0,0,0,1,0,0,0
4174,2014/04/04,257.06,257.64,0,0,0,0,0,1,0,0
4175,2014/04/05,257.64,257.64,1,0,0,0,0,0,1,0
4176,2014/04/06,257.64,257.64,1,0,0,0,0,0,0,1
4177,2014/04/07,257.64,257.64,1,1,0,0,0,0,0,0
4178,2014/04/08,257.64,261.00,0,0,1,0,0,0,0,0
4179,2014/04/09,261.20,261.12,0,0,0,1,0,0,0,0
4180,2014/04/10,260.50,263.00,0,0,0,0,1,0,0,0
4181,2014/04/11,263.00,262.64,0,0,0,0,0,1,0,0
4182,2014/04/12,262.64,262.64,1,0,0,0,0,0,1,0
4183,2014/04/13,262.64,262.64,1,0,0,0,0,0,0,1
4184,2014/04/14,262.88,264.85,0,1,0,0,0,0,0,0
4185,2014/04/15,264.85,262.18,0,0,1,0,0,0,0,0
4186,2014/04/16,261.00,260.08,0,0,0,1,0,0,0,0
4187,2014/04/17,260.50,259.30,0,0,0,0,1,0,0,0
4188,2014/04/18,259.30,259.33,0,0,0,0,0,1,0,0
4189,2014/04/19,259.33,259.33,1,0,0,0,0,0,1,0
4190,2014/04/20,259.33,259.33,1,0,0,0,0,0,0,1
4191,2014/04/21,259.79,257.66,0,1,0,0,0,0,0,0
4192,2014/04/22,257.97,258.55,0,0,1,0,0,0,0,0
4193,2014/04/23,258.55,257.88,0,0,0,1,0,0,0,0
4194,2014/04/24,258.30,257.70,0,0,0,0,1,0,0,0
4195,2014/04/25,257.00,259.76,0,0,0,0,0,1,0,0
4196,2014/04/26,259.76,259.76,1,0,0,0,0,0,1,0
4197,2014/04/27,259.76,259.76,1,0,0,0,0,0,0,1
4198,2014/04/28,260.42,261.89,0,1,0,0,0,0,0,0
4199,2014/04/29,262.80,260.09,0,0,1,0,0,0,0,0
4200,2014/04/30,260.30,260.26,0,0,0,1,0,0,0,0
4201,2014/05/01,260.26,260.26,1,0,0,0,1,0,0,0
4202,2014/05/02,260.26,260.26,1,0,0,0,0,1,0,0
4203,2014/05/03,260.26,260.26,1,0,0,0,0,0,1,0
4204,2014/05/04,260.26,260.26,1,0,0,0,0,0,0,1
4205,2014/05/05,260.59,262.84,0,1,0,0,0,0,0,0
4206,2014/05/06,263.65,262.98,0,0,1,0,0,0,0,0
4207,2014/05/07,263.30,262.80,0,0,0,1,0,0,0,0
4208,2014/05/08,262.80,259.05,0,0,0,0,1,0,0,0
4209,2014/05/09,259.05,259.16,0,0,0,0,0,1,0,0
4210,2014/05/10,259.16,259.16,1,0,0,0,0,0,1,0
4211,2014/05/11,259.16,259.16,1,0,0,0,0,0,0,1
4212,2014/05/12,259.48,259.10,0,1,0,0,0,0,0,0
4213,2014/05/13,260.80,259.49,0,0,1,0,0,0,0,0
4214,2014/05/14,260.00,260.29,0,0,0,1,0,0,0,0
4215,2014/05/15,261.50,261.00,0,0,0,0,1,0,0,0
4216,2014/05/16,260.60,259.69,0,0,0,0,0,1,0,0
4217,2014/05/17,259.69,259.69,1,0,0,0,0,0,1,0
4218,2014/05/18,259.69,259.69,1,0,0,0,0,0,0,1
4219,2014/05/19,259.85,260.71,0,1,0,0,0,0,0,0
4220,2014/05/20,261.49,259.80,0,0,1,0,0,0,0,0
4221,2014/05/21,259.85,259.85,0,0,0,1,0,0,0,0
4222,2014/05/22,260.35,260.10,0,0,0,0,1,0,0,0
4223,2014/05/23,260.50,260.01,0,0,0,0,0,1,0,0
4224,2014/05/24,260.01,260.01,1,0,0,0,0,0,1,0
4225,2014/05/25,260.01,260.01,1,0,0,0,0,0,0,1
4226,2014/05/26,260.10,259.56,0,1,0,0,0,0,0,0
4227,2014/05/27,259.70,258.29,0,0,1,0,0,0,0,0
4228,2014/05/28,258.29,254.90,0,0,0,1,0,0,0,0
4229,2014/05/29,255.00,252.07,0,0,0,0,1,0,0,0
4230,2014/05/30,254.80,252.80,0,0,0,0,0,1,0,0
4231,2014/05/31,252.80,252.80,1,0,0,0,0,0,1,0
4232,2014/06/01,252.80,252.80,1,0,0,0,0,0,0,1
4233,2014/06/02,252.80,252.80,1,1,0,0,0,0,0,0
4234,2014/06/03,252.80,250.90,0,0,1,0,0,0,0,0
4235,2014/06/04,251.19,251.00,0,0,0,1,0,0,0,0
4236,2014/06/05,251.75,250.40,0,0,0,0,1,0,0,0
4237,2014/06/06,251.99,252.75,0,0,0,0,0,1,0,0
4238,2014/06/07,252.75,252.75,1,0,0,0,0,0,1,0
4239,2014/06/08,252.75,252.75,1,0,0,0,0,0,0,1
4240,2014/06/09,252.75,252.23,0,1,0,0,0,0,0,0
4241,2014/06/10,252.40,251.60,0,0,1,0,0,0,0,0
4242,2014/06/11,252.00,252.46,0,0,0,1,0,0,0,0
4243,2014/06/12,253.15,252.00,0,0,0,0,1,0,0,0
4244,2014/06/13,253.47,254.35,0,0,0,0,0,1,0,0
4245,2014/06/14,254.35,254.35,1,0,0,0,0,0,1,0
4246,2014/06/15,254.35,254.35,1,0,0,0,0,0,0,1
4247,2014/06/16,253.00,256.79,0,1,0,0,0,0,0,0
4248,2014/06/17,256.80,253.75,0,0,1,0,0,0,0,0
4249,2014/06/18,253.49,254.38,0,0,0,1,0,0,0,0
4250,2014/06/19,254.95,255.98,0,0,0,0,1,0,0,0
4251,2014/06/20,256.88,262.50,0,0,0,0,0,1,0,0
4252,2014/06/21,262.50,262.50,1,0,0,0,0,0,1,0
4253,2014/06/22,262.50,262.50,1,0,0,0,0,0,0,1
4254,2014/06/23,263.50,263.68,0,1,0,0,0,0,0,0
4255,2014/06/24,263.68,263.61,0,0,1,0,0,0,0,0
4256,2014/06/25,264.00,262.90,0,0,0,1,0,0,0,0
4257,2014/06/26,263.50,262.78,0,0,0,0,1,0,0,0
4258,2014/06/27,263.80,263.09,0,0,0,0,0,1,0,0
4259,2014/06/28,263.09,263.09,1,0,0,0,0,0,1,0
4260,2014/06/29,263.09,263.09,1,0,0,0,0,0,0,1
4261,2014/06/30,263.75,261.86,0,1,0,0,0,0,0,0
4262,2014/07/01,262.80,263.99,0,0,1,0,0,0,0,0
4263,2014/07/02,264.55,264.52,0,0,0,1,0,0,0,0
4264,2014/07/03,264.48,263.71,0,0,0,0,1,0,0,0
4265,2014/07/04,263.51,263.93,0,0,0,0,0,1,0,0
4266,2014/07/05,263.93,263.93,1,0,0,0,0,0,1,0
4267,2014/07/06,263.93,263.93,1,0,0,0,0,0,0,1
4268,2014/07/07,264.50,261.70,0,1,0,0,0,0,0,0
4269,2014/07/08,262.49,263.00,0,0,1,0,0,0,0,0
4270,2014/07/09,263.25,263.76,0,0,0,1,0,0,0,0
4271,2014/07/10,263.51,264.79,0,0,0,0,1,0,0,0
4272,2014/07/11,265.50,266.89,0,0,0,0,0,1,0,0
4273,2014/07/12,266.89,266.89,1,0,0,0,0,0,1,0
4274,2014/07/13,266.89,266.89,1,0,0,0,0,0,0,1
4275,2014/07/14,266.90,263.26,0,1,0,0,0,0,0,0
4276,2014/07/15,263.00,261.73,0,0,1,0,0,0,0,0
4277,2014/07/16,260.80,259.19,0,0,0,1,0,0,0,0
4278,2014/07/17,259.95,260.45,0,0,0,0,1,0,0,0
4279,2014/07/18,260.99,261.69,0,0,0,0,0,1,0,0
4280,2014/07/19,261.69,261.69,1,0,0,0,0,0,1,0
4281,2014/07/20,261.69,261.69,1,0,0,0,0,0,0,1
4282,2014/07/21,262.80,262.60,0,1,0,0,0,0,0,0
4283,2014/07/22,262.99,261.09,0,0,1,0,0,0,0,0
4284,2014/07/23,261.99,261.17,0,0,0,1,0,0,0,0
4285,2014/07/24,261.20,258.85,0,0,0,0,1,0,0,0
